uniqid,zip,year,month,day,sid,type,name,lat,lon,nth,distance,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WT08,WT11
1005,38858,2016,1,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,44,-50,,
1005,38858,2016,1,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,56,-83,,
1005,38858,2016,1,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,139,-83,,
1005,38858,2016,1,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,133,-39,,
1005,38858,2016,1,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,172,-39,,
1005,38858,2016,1,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,43,0,0,167,-6,,
1005,38858,2016,1,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,94,6,,
1005,38858,2016,1,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,83,-17,,
1005,38858,2016,1,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,17,-61,,
1005,38858,2016,1,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,6,-78,,
1005,38858,2016,1,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,50,-78,,
1005,38858,2016,1,22,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,450,0,0,89,6,,
1005,38858,2016,1,23,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,83,-11,,
1005,38858,2016,1,24,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,39,-50,,
1005,38858,2016,1,25,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,83,-67,,
1005,38858,2016,1,26,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,156,-67,,
1005,38858,2016,1,27,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,208,0,0,133,0,,
1005,38858,2016,1,28,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,94,-6,,
1005,38858,2016,1,29,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,139,-44,,
1005,38858,2016,1,30,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,178,-44,,
1005,38858,2016,1,31,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,217,-6,,
1005,38858,2016,2,1,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,228,28,,
1005,38858,2016,2,2,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,228,117,,
1005,38858,2016,2,3,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,655,0,0,233,133,,
1005,38858,2016,2,4,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,15,0,0,150,39,,
1005,38858,2016,2,5,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,89,-17,,
1005,38858,2016,2,6,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,122,-44,,
1005,38858,2016,2,7,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,128,-44,,
1005,38858,2016,2,8,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,156,-39,,
1005,38858,2016,2,9,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,106,-39,,
1005,38858,2016,2,10,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,56,-44,,
1005,38858,2016,2,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,78,-61,,
1005,38858,2016,2,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,156,-61,,
1005,38858,2016,2,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,156,-33,,
1005,38858,2016,2,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,72,-28,,
1005,38858,2016,2,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,133,-28,,
1005,38858,2016,2,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,180,0,0,122,-28,,
1005,38858,2016,2,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,156,44,,
1005,38858,2016,2,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,111,11,,
1005,38858,2016,2,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,189,-17,,
1005,38858,2016,2,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,228,-17,,
1005,38858,2016,2,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,200,150,,
1005,38858,2016,2,22,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,211,161,,
1005,38858,2016,2,23,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,46,0,0,167,100,,
1005,38858,2016,2,24,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,216,0,0,172,89,,
1005,38858,2016,2,25,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,5,0,0,144,39,,
1005,38858,2016,2,26,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,111,11,,
1005,38858,2016,2,27,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,133,-22,,
1005,38858,2016,2,28,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,183,-22,,
1005,38858,2016,2,29,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,217,-17,,
1005,38858,2016,3,1,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,239,33,,
1005,38858,2016,3,2,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,130,0,0,194,61,,
1005,38858,2016,3,3,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,139,6,,
1005,38858,2016,3,4,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,147,0,0,89,6,,
1005,38858,2016,3,5,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,128,22,,
1005,38858,2016,3,6,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,211,11,,
1005,38858,2016,3,7,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,211,11,,
1005,38858,2016,3,8,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,233,11,,
1005,38858,2016,3,9,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,250,106,,
1005,38858,2016,3,10,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,8,0,0,261,128,,
1005,38858,2016,3,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,361,0,0,239,167,,
1005,38858,2016,3,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,53,0,0,200,172,,
1005,38858,2016,3,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,69,0,0,222,167,,
1005,38858,2016,3,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,15,0,0,239,167,,
1005,38858,2016,3,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,175,0,0,244,128,,
1005,38858,2016,3,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,311,117,,
1005,38858,2016,3,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,267,100,,
1005,38858,2016,3,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,233,67,,
1005,38858,2016,3,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,233,67,,
1005,38858,2016,3,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,156,44,,
1005,38858,2016,3,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,106,17,,
1005,38858,2016,3,22,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,161,0,,
1005,38858,2016,3,23,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,211,0,,
1005,38858,2016,3,24,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,250,11,,
1005,38858,2016,3,25,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,91,0,0,200,83,,
1005,38858,2016,3,26,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,189,44,,
1005,38858,2016,3,27,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,261,44,,
1005,38858,2016,3,28,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,239,44,,
1005,38858,2016,3,29,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,189,44,,
1005,38858,2016,3,30,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,222,89,,
1005,38858,2016,3,31,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,711,0,0,244,128,,
1005,38858,2016,4,1,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,267,111,,
1005,38858,2016,4,2,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,200,111,,
1005,38858,2016,4,3,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,178,67,,
1005,38858,2016,4,4,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,217,61,,
1005,38858,2016,4,5,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,261,106,,
1005,38858,2016,4,6,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,217,100,,
1005,38858,2016,4,7,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,38,0,0,244,78,,
1005,38858,2016,4,8,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,250,72,,
1005,38858,2016,4,9,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,178,61,,
1005,38858,2016,4,10,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,206,33,,
1005,38858,2016,4,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,261,100,,
1005,38858,2016,4,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,391,0,0,161,94,,
1005,38858,2016,4,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,211,94,,
1005,38858,2016,4,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,200,78,,
1005,38858,2016,4,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,189,133,,
1005,38858,2016,4,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,335,0,0,194,133,,
1005,38858,2016,4,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,239,133,,
1005,38858,2016,4,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,261,128,,
1005,38858,2016,4,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,256,117,,
1005,38858,2016,4,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,256,111,,
1005,38858,2016,4,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,278,139,,
1005,38858,2016,4,22,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,64,0,0,250,167,,
1005,38858,2016,4,23,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,261,139,,
1005,38858,2016,4,24,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,278,106,,
1005,38858,2016,4,25,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,278,106,,
1005,38858,2016,4,26,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,278,167,,
1005,38858,2016,4,27,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,300,167,,
1005,38858,2016,4,28,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,51,0,0,261,183,,
1005,38858,2016,4,29,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,294,161,,
1005,38858,2016,4,30,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,480,0,0,267,161,,
1005,38858,2016,5,1,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,8,0,0,233,178,,
1005,38858,2016,5,2,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,261,178,,
1005,38858,2016,5,3,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,66,0,0,206,139,,
1005,38858,2016,5,4,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,222,122,,
1005,38858,2016,5,5,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,30,0,0,211,72,,
1005,38858,2016,5,6,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,217,78,,
1005,38858,2016,5,7,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,239,78,,
1005,38858,2016,5,8,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,289,94,,
1005,38858,2016,5,9,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,294,122,,
1005,38858,2016,5,10,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,228,178,,
1005,38858,2016,5,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,289,200,,
1005,38858,2016,5,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,311,183,,
1005,38858,2016,5,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,86,0,0,311,194,,
1005,38858,2016,5,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,272,133,,
1005,38858,2016,5,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,228,111,,
1005,38858,2016,5,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,228,94,,
1005,38858,2016,5,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,228,139,,
1005,38858,2016,5,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,3,0,0,294,161,,
1005,38858,2016,5,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,211,150,,
1005,38858,2016,5,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,278,139,,
1005,38858,2016,5,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,15,0,0,300,183,,
1005,38858,2016,5,22,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,278,167,,
1005,38858,2016,5,23,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,289,133,,
1005,38858,2016,5,24,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,322,111,,
1005,38858,2016,5,25,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,322,150,,
1005,38858,2016,5,26,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,322,194,,
1005,38858,2016,5,27,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,328,200,,
1005,38858,2016,5,28,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,306,217,,
1005,38858,2016,5,29,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,20,0,0,311,200,,
1005,38858,2016,5,30,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,344,183,,
1005,38858,2016,5,31,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,350,194,,
1005,38858,2016,6,1,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,84,0,0,300,194,,
1005,38858,2016,6,2,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,328,200,,
1005,38858,2016,6,3,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,5,0,0,311,211,,
1005,38858,2016,6,4,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,287,0,0,333,217,,
1005,38858,2016,6,5,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,38,0,0,311,217,,
1005,38858,2016,6,6,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,10,0,0,289,200,,
1005,38858,2016,6,7,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,322,189,,
1005,38858,2016,6,8,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,344,172,,
1005,38858,2016,6,9,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,150,,
1005,38858,2016,6,10,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,333,161,,
1005,38858,2016,6,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,356,161,,
1005,38858,2016,6,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,8,0,0,339,200,,
1005,38858,2016,6,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,18,0,0,328,222,,
1005,38858,2016,6,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,15,0,0,311,233,,
1005,38858,2016,6,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,28,0,0,333,211,,
1005,38858,2016,6,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,350,244,,
1005,38858,2016,6,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,372,222,,
1005,38858,2016,6,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,135,0,0,372,217,,
1005,38858,2016,6,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,5,0,0,317,206,,
1005,38858,2016,6,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,222,,
1005,38858,2016,6,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,211,,
1005,38858,2016,6,22,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,328,233,,
1005,38858,2016,6,23,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,356,233,,
1005,38858,2016,6,24,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,339,233,,
1005,38858,2016,6,25,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,367,239,,
1005,38858,2016,6,26,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,378,244,,
1005,38858,2016,6,27,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,383,244,,
1005,38858,2016,6,28,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,307,0,0,333,217,,
1005,38858,2016,6,29,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,211,,
1005,38858,2016,6,30,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,178,,
1005,38858,2016,7,1,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,333,189,,
1005,38858,2016,7,2,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,350,189,,
1005,38858,2016,7,3,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,367,217,,
1005,38858,2016,7,4,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,361,228,,
1005,38858,2016,7,5,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,3,0,0,361,222,,
1005,38858,2016,7,6,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,173,0,0,311,222,,
1005,38858,2016,7,7,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,333,239,,
1005,38858,2016,7,8,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,333,233,,
1005,38858,2016,7,9,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,356,244,,
1005,38858,2016,7,10,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,23,0,0,361,233,,
1005,38858,2016,7,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,56,0,0,344,200,,
1005,38858,2016,7,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,56,0,0,306,206,,
1005,38858,2016,7,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,361,217,,
1005,38858,2016,7,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,350,228,,
1005,38858,2016,7,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,350,222,,
1005,38858,2016,7,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,38,0,0,356,206,,
1005,38858,2016,7,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,361,222,,
1005,38858,2016,7,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,333,211,,
1005,38858,2016,7,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,367,233,,
1005,38858,2016,7,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,367,233,,
1005,38858,2016,7,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,356,228,,
1005,38858,2016,7,22,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,361,239,,
1005,38858,2016,7,23,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,389,239,,
1005,38858,2016,7,24,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,20,0,0,306,233,,
1005,38858,2016,7,25,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,5,0,0,361,239,,
1005,38858,2016,7,26,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,356,239,,
1005,38858,2016,7,27,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,356,244,,
1005,38858,2016,7,28,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,5,0,0,322,239,,
1005,38858,2016,7,29,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,48,0,0,283,222,,
1005,38858,2016,7,30,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,25,0,0,328,228,,
1005,38858,2016,7,31,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,30,0,0,333,222,,
1005,38858,2016,8,1,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,333,222,,
1005,38858,2016,8,2,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,361,239,,
1005,38858,2016,8,3,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,339,228,,
1005,38858,2016,8,4,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,267,0,0,361,228,,
1005,38858,2016,8,5,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,25,0,0,361,228,,
1005,38858,2016,8,6,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,361,228,,
1005,38858,2016,8,7,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,361,228,,
1005,38858,2016,8,8,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,356,222,,
1005,38858,2016,8,9,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,328,233,,
1005,38858,2016,8,10,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,305,0,0,339,233,,
1005,38858,2016,8,11,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,244,,
1005,38858,2016,8,12,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,8,0,0,328,256,,
1005,38858,2016,8,13,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,322,250,,
1005,38858,2016,8,14,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,64,0,0,311,239,,
1005,38858,2016,8,15,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,94,0,0,322,228,,
1005,38858,2016,8,16,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,53,0,0,322,217,,
1005,38858,2016,8,17,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,8,0,0,328,222,,
1005,38858,2016,8,18,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,322,233,,
1005,38858,2016,8,19,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,233,,
1005,38858,2016,8,20,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,13,0,0,317,239,,
1005,38858,2016,8,21,USC00220173,GHCND,AMORY L&D A,34.0117,-88.4883,3,14202,,0,0,0,317,233,,
