zip,city,state,cws_id,cws_name,cws_dist
24054,AXTON,VA,US1VAHN0004,MARTINSVILLE 2.3 SE,11389.0
24602,BANDY,VA,USC00444404,JEWELL RIDGE,8818.0
24313,BARREN SPRINGS,VA,USC00440135,ALLISONIA 2 SSE,6587.0
24055,BASSETT,VA,US1VAHN0009,BASSETT 1.1 E,1436.0
24314,BASTIAN,VA,USC00440495,BASTIAN,1481.0
24523,BEDFORD,VA,USC00440551,BEDFORD,1931.0
24058,BELSPRING,VA,USC00446999,RADFORD 3 N,2412.0
24218,BEN HUR,VA,US1VALE0001,JONESVILLE 3.5 NE,1496.0
24059,BENT MOUNTAIN,VA,USC00446838,POOR MTN,6592.0
24526,BIG ISLAND,VA,USC00444039,BIG IS,4118.0
24603,BIG ROCK,VA,USC00440982,BREAKS INTERSTATE PARK,6859.0
24220,BIRCHLEAF,VA,USC00443863,HAYSI,7295.0
24060,BLACKSBURG,VA,US1VAMN0006,BLACKSBURG 0.4 N,1067.0
24221,BLACKWATER,VA,US1TNHC0002,KYLES FORD 1.0 N,3552.0
24527,BLAIRS,VA,US1VAPT0007,DANVILLE 4.9 NNE,3865.0
24315,BLAND,VA,USC00440792,BLAND,542.0
24605,BLUEFIELD,VA,US1WVMC0003,BLUEFIELD 1.0 SW,3472.0
24064,BLUE RIDGE,VA,US1VABD0024,VINTON 8.6 ENE,10752.0
24606,BOISSEVAIN,VA,USC00461050,BRAMWELL,9233.0
24065,BOONES MILL,VA,US1VARN0008,BOONES MILL 3.4 N,6075.0
24201,BRISTOL,VA,USC00441047,BRISTOL TVA,955.0
24316,BROADFORD,VA,US1VASM0002,SALTVILLE 2.2 SE,8575.0
24528,BROOKNEAL,VA,USC00441082,BROOKNEAL,2234.0
24066,BUCHANAN,VA,USC00441121,BUCHANAN,543.0
24529,BUFFALO JUNCTION,VA,USC00441746,CLARKSVILLE,7482.0
24530,CALLANDS,VA,US1VAPT0002,CHATHAM 4.5 WNW,10106.0
24067,CALLAWAY,VA,US1VAFR0016,ROCKY MOUNT 5.1 WNW,6514.0
24317,CANA,VA,USC00315890,MT AIRY 2 W,9017.0
24069,CASCADE,VA,US1NCRG0012,EDEN 2.3 ENE,6196.0
24224,CASTLEWOOD,VA,USC00447492,ST PAUL,4668.0
24070,CATAWBA,VA,USC00441471,CATAWBA HOSPITAL,2390.0
24609,CEDAR BLUFF,VA,USC00447174,RICHLANDS,3291.0
24318,CERES,VA,US1VATZ0002,TAZEWELL 11.4 ESE,8846.0
24531,CHATHAM,VA,USC00441614,CHATHAM,2280.0
24072,CHECK,VA,USC00441999,COPPER HILL,5348.0
24319,CHILHOWIE,VA,USC00441675,CHILHOWIE 1 S,1879.0
24068,CHRISTIANSBURG,VA,USC00441692,CHRISTIANSBURG,1387.0
24225,CLEVELAND,VA,USC00441776,CLEVELAND,1111.0
24533,CLIFFORD,VA,USC00446747,PINEY RIVER 2 SE,6153.0
24226,CLINCHCO,VA,USC00441808,CLINCHCO,5322.0
24269,MC CLURE,VA,US1VADC0001,COEBURN 8.1 N,5661.0
24228,CLINTWOOD,VA,USC00441825,CLINTWOOD 1W,3653.0
24534,CLOVER,VA,US1VAHL0001,CLOVER 3.1 NNE,5233.0
24077,CLOVERDALE,VA,USC00447278,ROANOKE 8 N,5359.0
24535,CLUSTER SPRINGS,VA,USC00447925,S BOSTON,9831.0
24230,COEBURN,VA,USR0000VWIS,WISE VIRGINIA,9402.0
24078,COLLINSVILLE,VA,USC00442983,FIELDALE,2111.0
24538,CONCORD,VA,US1VAAP0001,CONCORD 4.6 NNE,6635.0
24322,CRIPPLE CREEK,VA,USC00447971,SPEEDWELL,5990.0
24082,CRITZ,VA,USC00448170,STUART,9353.0
24539,CRYSTAL HILL,VA,USC00443690,HALIFAX 1 N,7560.0
24083,DALEVILLE,VA,US1VABT0003,TROUTVILLE 4.3 WNW,4525.0
24236,DAMASCUS,VA,USC00442216,DAMASCUS,1823.0
24237,DANTE,VA,USC00442237,DANTE,699.0
24540,DANVILLE,VA,USC00442245,DANVILLE 2 SE,3797.0
24217,BEE,VA,USC00442269,DAVENPORT 2 NE,8971.0
24324,DRAPER,VA,USC00446955,PULASKI 2 E,6542.0
24243,DRYDEN,VA,USC00446626,PENNINGTON GAP,6175.0
24549,DRY FORK,VA,US1VAPT0010,CHATHAM 5.9 SW,4773.0
24084,DUBLIN,VA,US1VAPL0009,DUBLIN 2.0 SSW,2781.0
24244,DUFFIELD,VA,USC00441816,CLINCHPORT,5992.0
24325,DUGSPUR,VA,USC00444246,INDIAN VALLEY,10719.0
24245,DUNGANNON,VA,USC00442548,DUNGANNON,2800.0
24085,EAGLE ROCK,VA,USC00442581,EAGLE ROCK,1268.0
24246,EAST STONE GAP,VA,USC00440737,BIG STONE GAP TVA 499,2847.0
24086,EGGLESTON,VA,US1VAGL0004,EGGLESTON 3.4 SW,4225.0
24326,ELK CREEK,VA,USC00442730,ELK CREEK 4SSW,4393.0
24087,ELLISTON,VA,USC00444676,LAFAYETTE 1 NE,4229.0
24327,EMORY,VA,USC00442782,EMORY,1879.0
24550,EVINGTON,VA,US1VACM0012,EVINGTON 2.2 NE,3409.0
24248,EWING,VA,USC00447372,ROSE HILL,6971.0
24613,FALLS MILLS,VA,USC00460918,BLUEFIELD 2 NW,5657.0
24328,FANCY GAP,VA,US1VACR0002,HILLSVILLE 8.9 SE,8493.0
24088,FERRUM,VA,US1VAFR0019,FERRUM 1.9 SSW,2113.0
24090,FINCASTLE,VA,US1VABT0002,FINCASTLE 1.9 NNW,4145.0
24091,FLOYD,VA,USC00443072,FLOYD 2,1160.0
24551,FOREST,VA,USC00445117,LYNCHBURG #2,3513.0
24250,FORT BLACKMORE,VA,US1VASC0001,GATE CITY 6.2 NNE,6612.0
24330,FRIES,VA,US1VACR0003,GALAX 6.1 N,6541.0
24333,GALAX,VA,USC00443267,GALAX RADIO WBRF,505.0
24251,GATE CITY,VA,USC00440712,BIG KNOB,8227.0
24092,GLADE HILL,VA,US1VAFR0004,ROCKY MOUNT 3.1 SE,7382.0
24553,GLADSTONE,VA,USC00448600,TYE RVR 1 SE,13525.0
24554,GLADYS,VA,US1VACM0011,GLADYS 0.5 S,688.0
24555,GLASGOW,VA,USC00440411,BALCONY FALLS,1478.0
24093,GLEN LYN,VA,USC00443397,GLEN LYN,933.0
24095,GOODVIEW,VA,US1VABD0020,GOODVIEW 1.7 NNE,3077.0
24557,GRETNA,VA,US1VAPT0004,HURT 3.4 SSW,11602.0
24614,GRUNDY,VA,US1VABC0002,GRUNDY 0.7 ENE,1642.0
24101,HARDY,VA,US1VAFR0002,HARDY 5.7 SE,6542.0
24102,HENRY,VA,USC00446691,PHILPOTT DAM,5978.0
24343,HILLSVILLE,VA,USC00443991,HILLSVILLE,6147.0
24347,HIWASSEE,VA,US1VAPL0005,SNOWVILLE 2.3 S,8123.0
24260,HONAKER,VA,USC00444078,HONAKER,2768.0
24104,HUDDLESTON,VA,USC00444148,HUDDLESTON 4 SW,5512.0
24620,HURLEY,VA,USC00444185,HURLEY 1 SE,468.0
24348,INDEPENDENCE,VA,US1VAGR0003,INDEPENDENCE 1.3 S,767.0
24350,IVANHOE,VA,USC00444350,IVANHOE,366.0
24263,JONESVILLE,VA,USC00444446,JONESVILLE,965.0
24566,KEELING,VA,US1VAPT0006,RINGGOLD 2.6 NNW,7522.0
24624,KEEN MOUNTAIN,VA,USC00447843,SLATE,7558.0
24265,KEOKEE,VA,USC00446345,OLINGER,5653.0
24351,LAMBSBURG,VA,US1NCSR0004,MOUNT AIRY 4.3 W,11435.0
24352,LAUREL FORK,VA,US1VAPR0002,MEADOWS OF DAN 4.5 SW,6506.0
24266,LEBANON,VA,USC00444779,LEBANON (1),1623.0
24569,LONG ISLAND,VA,US1VACM0003,GLADYS 0.6 S,8571.0
24501,LYNCHBURG,VA,US1VABD0019,LYNCHBURG 1.3 SSW,2094.0
24572,MADISON HEIGHTS,VA,USC00445121,LYNCHBURG - COOP,4660.0
24354,MARION,VA,USC00445271,MARION,1594.0
24112,MARTINSVILLE,VA,US1VAHN0007,MARTINSVILLE 2.0 SE,2664.0
24360,MAX MEADOWS,VA,USC00449301,WYTHEVILLE,13957.0
24120,MEADOWS OF DAN,VA,US1VAPR0005,MEADOWS OF DAN 2.3 E,4936.0
24270,MENDOTA,VA,USC00445501,MENDOTA,6353.0
24121,MONETA,VA,US1VABD0007,MONETA 3.6 SW,4860.0
24574,MONROE,VA,USC00446593,PEDLAR DAM,8391.0
24363,MOUTH OF WILSON,VA,US1NCAS0018,GRASSY CREEK 2.7 SSW,8734.0
24124,NARROWS,VA,US1VAGL0006,PEARISBURG 0.4 W,5841.0
24578,NATURAL BRIDGE,VA,USC00445941,NATURAL BRG STN,6810.0
24127,NEW CASTLE,VA,USC00446012,NEW CASTLE,1466.0
24128,NEWPORT,VA,USC00446046,NEWPORT 2 NNW,841.0
24129,NEW RIVER,VA,US1VARDC001,RADFORD 0.9 WNW,1191.0
24272,NORA,VA,USC00446125,NORA 4 SSE,1878.0
24630,NORTH TAZEWELL,VA,USC00448354,TAZEWELL,5035.0
24273,NORTON,VA,USC00443959,HIGH KNOB,3537.0
24131,PAINT BANK,VA,USC00446470,PAINT BANK 1 W,1148.0
24136,PEMBROKE,VA,US1VAGL0008,PEMBROKE 1.3 NNE,2122.0
24137,PENHOOK,VA,US1VAFR0032,UNION HALL 2.9 E,6767.0
24138,PILOT,VA,USC00446723,PILOT 1 ENE,2057.0
24139,PITTSVILLE,VA,US1VAPT0009,PITTSVILLE 4.5 NNW,8111.0
24161,SANDY LEVEL,VA,US1VABD0008,HUDDLESTON 8.7 SW,7953.0
24279,POUND,VA,USC00446173,N FK LAKE,3048.0
24637,POUNDING MILL,VA,USC00447997,SPRING CREEK 2,7566.0
24141,RADFORD,VA,USC00446997,RADFORD,2093.0
24149,RINER,VA,US1VAFL0009,FLOYD 5.2 NW,7617.0
24586,RINGGOLD,VA,US1VAPT0008,RINGGOLD 0.3 N,1371.0
24001,ROANOKE,VA,USC00447275,ROANOKE,1524.0
24366,ROCKY GAP,VA,USC00460926,BLUEFIELD MERCER CO,10657.0
24151,ROCKY MOUNT,VA,US1VAFR0012,ROCKY MOUNT 0.2 N,1068.0
24280,ROSEDALE,VA,USC00448282,SWORDS CREEK,9332.0
24588,RUSTBURG,VA,US1VACM0005,GLADYS 3.7 N,7140.0
24370,SALTVILLE,VA,USC00447501,SALTVILLE,1593.0
24562,HOWARDSVILLE,VA,US1VANL0003,SCOTTSVILLE 11.8 SW,4587.0
24590,SCOTTSVILLE,VA,US1VAFV0001,SCOTTSVILLE 1.2 E,1768.0
24162,SHAWSVILLE,VA,USC00441691,CHRISTIANSBURG,5918.0
24167,STAFFORDSVILLE,VA,USC00448022,STAFFORDSVILLE 3 ENE,5412.0
24171,STUART,VA,USC00448169,STUART,800.0
24375,SUGAR GROVE,VA,USC00448200,SUGAR GROVE,744.0
24377,TANNERSVILLE,VA,USC00447996,SPRING CREEK,3450.0
24608,BURKES GARDEN,VA,USC00441209,BURKES GARDEN,1582.0
24174,THAXTON,VA,US1VABD0009,BEDFORD 3.2 W,4606.0
24378,TROUTDALE,VA,USC00448547,TROUT DALE 3 SSE,5519.0
24176,UNION HALL,VA,US1VAFR0008,UNION HALL 1.9 NW,4674.0
24656,VANSANT,VA,US1VABC0003,VANSANT 1.4 SW,2892.0
24179,VINTON,VA,US1VARN0015,VINTON 0.7 NE,1213.0
24292,WHITETOP,VA,USC00449094,WHITETOP MTN,3807.0
24380,WILLIS,VA,US1VAFL0001,WILLIS 2.0 SE,2648.0
24184,WIRTZ,VA,US1VAFR0005,ROCKY MOUNT 4.3 NNW,2944.0
24185,WOOLWINE,VA,USC00449271,WOOLWINE,470.0
25606,ACCOVILLE,WV,USC00465600,MAN,5109.0
26210,ADRIAN,WV,USC00467536,RT FORK OF STONECOAL,5298.0
24910,ALDERSON,WV,USC00460102,ALDERSON,1799.0
24943,GRASSY MEADOWS,WV,USC00465886,MEADOW BLUFF 2 S,8040.0
25501,ALKOL,WV,USC00469805,YAWKEY,7324.0
25572,WOODVILLE,WV,USC00465563,MADISON 3NNW,6514.0
25810,ALLEN JUNCTION,WV,USC00466325,MULLENS 3 E,2395.0
25002,ALLOY,WV,USC00464727,KANAWHA FALLS,2415.0
26320,ALMA,WV,US1WVTY0002,MIDDLEBOURNE 4.1 ESE,5487.0
26321,ALUM BRIDGE,WV,USC00460170,ALUM/BRIDGE LEWIS,2147.0
25003,ALUM CREEK,WV,US1WVKN0001,ALUM CREEK 3.0 E,4665.0
25607,AMHERSTDALE,WV,USC00468100,SHARPLES,13295.0
25005,AMMA,WV,USC00466480,NEWTON,5939.0
24808,ANAWALT,WV,USC00462709,ELKHORN,7059.0
26323,ANMOORE,WV,USC00461682,CLARKSBURG 2,5255.0
25812,ANSTED,WV,USC00460202,ANSTEAD HAWKS NEST SP,1846.0
25502,APPLE GROVE,WV,USC00464200,HOGSETT RC BYRD DAM,2131.0
25007,ARNETT,WV,USC00462462,DRY CREEK,3661.0
25234,ARNOLDSBURG,WV,USC00467743,ROSEDALE 3 NNW,13574.0
26520,ARTHURDALE,WV,USC00467427,REEDSVILLE EXP FARM,1593.0
24712,ATHENS,WV,USC00460355,ATHENS,1406.0
26325,AUBURN,WV,USC00460370,AUBURN,344.0
26704,AUGUSTA,WV,US1WVHM0002,SLANESVILLE 2.1 SE,9308.0
26705,AURORA,WV,USC00188670,SUNNYSIDE,10626.0
24811,AVONDALE,WV,USC00464408,IAEGER 1SW,4940.0
25608,BAISDEN,WV,USC00467372,RD BAILEY LAKE,10364.0
26801,BAKER,WV,USC00466940,PERRY,7742.0
24918,BALLARD,WV,USC00464430,INDIAN MILLS,7693.0
25011,BANCROFT,WV,USC00460450,BANCROFT,1145.0
25504,BARBOURSVILLE,WV,USC00466912,PEA RIDGE PSD,2322.0
26559,BARRACKVILLE,WV,USC00464309,HOULT LOCK 15,3152.0
24813,BARTLEY,WV,USC00469275,WAR 1 NE,5696.0
24920,BARTOW,WV,USC00468819,THORNWOOD,4820.0
26707,BAYARD,WV,USC00460527,BAYARD,1592.0
25813,BEAVER,WV,USC00467320,RALEIGH,3311.0
25801,BECKLEY,WV,US1WVRL0002,BECKLEY 1.0 SE,609.0
26250,BELINGTON,WV,USC00460633,BELINGTON,436.0
25015,BELLE,WV,USC00466140,MONARCH,13017.0
26133,BELLEVILLE,WV,USC00330573,BELLEVILLE L&D,6397.0
26134,BELMONT,WV,USC00335939,NEWPORT,4362.0
26656,BELVA,WV,USC00464631,JODIE,2981.0
26298,BERGOO,WV,USC00465970,MIDDLEBROOK,6405.0
25411,BERKELEY SPRINGS,WV,USC00460712,BERKELEY SPRINGS 3 S,4229.0
26253,BEVERLY,WV,USC00460740,BEVERLY,1147.0
25019,BICKMORE,WV,USC00461696,CLAY,10054.0
26136,BIG BEND,WV,USC00463648,GRANTSVILLE 1ESE,8723.0
26141,CRESTON,WV,USC00462054,CRESTON,1997.0
25505,BIG CREEK,WV,US1WVBN0001,DANVILLE 6.7 SSW,10833.0
24816,BIG SANDY,WV,USC00469355,WELCH,7293.0
26610,BIRCH RIVER,WV,USC00460842,BIRCH RIVER 3 WSW,4553.0
26817,BLOOMERY,WV,USC00460900,BLOOMERY,2240.0
25024,BLOOMINGROSE,WV,US1WVBN0002,SETH SE 0.0,4685.0
25026,BLUE CREEK,WV,US1WVKN0025,CHARLESTON 5.8 ENE,10096.0
24701,BLUEFIELD,WV,USC00460923,BLUEFIELD 2,952.0
25030,BOMONT,WV,US1WVCY0001,PROCIOUS 2.4 ESE,10223.0
26254,BOWDEN,WV,USC00460143,ALPENA 1 NW,4099.0
26268,GLADY,WV,USC00463464,GLADY 1 N,1524.0
24817,BRADSHAW,WV,USC00466900,PAYNESVILLE 1 N,9580.0
25506,BRANCHLAND,WV,USC00461075,BRANCHLAND 1 N,4422.0
25544,MYRA,WV,USC00466343,MYRA,466.0
26802,BRANDYWINE,WV,USC00461091,BRANDYWINE,688.0
25666,BREEDEN,WV,USC00462520,DUNLOW 5 SE,8964.0
24818,BRENTON,WV,USC00467029,PINEVILLE,10994.0
26330,BRIDGEPORT,WV,USW00003802,CLARKSBURG BENEDUM AP,1921.0
26525,BRUCETON MILLS,WV,USC00461183,BRUCETON MILLS,1942.0
24924,BUCKEYE,WV,USC00461215,BUCKEYE,640.0
26201,BUCKHANNON,WV,USC00461220,BUCKHANNON,33.0
26267,ELLAMORE,WV,USC00465984,MIDVALE,2240.0
25033,BUFFALO,WV,USC00461231,BUFFALO,450.0
25413,BUNKER HILL,WV,US1WVBY0001,BUNKER HILL 0.8 WNW,2426.0
26710,BURLINGTON,WV,USC00461260,BURLINGTON,3089.0
26335,BURNSVILLE,WV,USC00461282,BURNSVILLE LAKE,2642.0
26561,BIG RUN,WV,USC00468282,SMITHFIELD,8319.0
26562,BURTON,WV,USC00461290,BURTON,2057.0
25035,CABIN CREEK,WV,USC00465365,LONDON LOCKS,11673.0
26855,CABINS,WV,USC00466956,PETERSBURG 3 SW,3874.0
26161,PETROLEUM,WV,USC00461328,CAIRO 3 S,7339.0
26337,CAIRO,WV,USC00461330,CAIRO,811.0
24925,CALDWELL,WV,USC00469522,WHITE SULPHUR SPRINGS,5116.0
26660,CALVIN,WV,US1WVNC0004,CRAIGSVILLE 0.6 NE,5144.0
26338,CAMDEN,WV,USC00467115,POLK CREEK,5810.0
26208,CAMDEN ON GAULEY,WV,USC00461363,CAMDEN ON GAULEY 2 SW,3458.0
26662,CANVAS,WV,US1WVNC0002,CANVAS 3.1 ESE,1134.0
26711,CAPON BRIDGE,WV,USC00443468,GORE 3 E,5822.0
26823,CAPON SPRINGS,WV,USC00448046,STAR TANNERY,5804.0
26563,CAROLINA,WV,US1WVMA0002,MONONGAH 0.9 ENE,5185.0
24927,CASS,WV,US1WVPC0001,ARBOVALE 0.8 NW,5541.0
26611,CEDARVILLE,WV,USC00463544,GLENVILLE,10460.0
25507,CEREDO,WV,USC00464397,HUNTINGTON SWG PL,2395.0
25508,CHAPMANVILLE,WV,USC00469416,WEST LOGAN,11717.0
25301,CHARLESTON,WV,USC00461585,CHARLESTON 3,288.0
25414,CHARLES TOWN,WV,USC00461588,CHARLES TOWN 2 SE,2419.0
25958,CHARMCO,WV,USC00465875,MCROSS 3 E,881.0
25665,BORDERLAND,WV,USC00469613,WILLIAMSON 2 NE,4151.0
25235,CHLOE,WV,USC00460784,BIG OTTER,8926.0
26804,CIRCLEVILLE,WV,USC00468433,SPRUCE KNOB,2751.0
25044,CLEAR CREEK,WV,USC00464884,KINGSTON,6725.0
24822,CLEAR FORK,WV,USC00466602,OCEANA 1,6937.0
25045,CLENDENIN,WV,USC00461723,CLENDENIN,1645.0
25047,CLOTHIER,WV,USC00465353,LOGAN,8471.0
25823,COAL CITY,WV,US1WVRL0006,COOL RIDGE 0.4 NE,10578.0
26566,COLFAX,WV,USC00462920,FAIRMONT,4235.0
25239,COTTAGEVILLE,WV,USC00336912,RACINE DAM 23,6152.0
24719,COVEL,WV,USC00465747,MATOAKA,8809.0
25827,CRAB ORCHARD,WV,USC00460580,BECKLEY VA HOSPITAL,4178.0
25669,CRUM,WV,USC00462522,DUNLOW 1 SW,3270.0
25510,CULLODEN,WV,US1WVPT0010,HURRICANE 1.6 SSW,2876.0
26259,DAILEY,WV,USC00462151,DAILEY 1 SE,838.0
25831,DANESE,WV,USR0000VVIE,GRANDVIEW WEST VIRGINIA,10087.0
25832,DANIELS,WV,USC00468083,SHADY SPRINGS 2 ESE,6553.0
26260,DAVIS,WV,USC00462209,DAVIS,684.0
26142,DAVISVILLE,WV,US1WVWD0001,DAVISVILLE 3.8 NE,3092.0
25054,DAWES,WV,USC00464755,KAYFORD,5484.0
26531,DELLSLOW,WV,US1WVMG0001,MORGANTOWN 3.5 SSE,2433.0
26714,DELRAY,WV,USC00469281,WARDENSVILLE R M FARM,9503.0
26217,DIANA,WV,USC00469336,WEBSTER SPRINGS 8 N,4919.0
26617,DILLE,WV,USC00469554,WIDEN,798.0
25059,DIXIE,WV,USC00460661,BELVA,2981.0
25048,COLCORD,WV,USC00466362,NAOMA,7618.0
25060,DOROTHY,WV,USC00469527,WHITESVILLE,5550.0
26667,DRENNEN,WV,US1WVNC0001,SUMMERSVILLE 7.8 SW,7171.0
26263,DRYFORK,WV,USW00003733,ELKINS 21 ENE,8979.0
25064,DUNBAR,WV,US1WVKN0026,SOUTH CHARLESTON 2.5 W,2216.0
24934,DUNMORE,WV,USC00463251,FROST 3NE,7014.0
26264,DURBIN,WV,USC00468905,TRAVELER'S REPOSE,3383.0
25512,EAST LYNN,WV,USC00462622,E LYNN LAKE,7536.0
25672,EDGARTON,WV,USC00153046,FREEBURN 2 SW,6764.0
25837,EDMOND,WV,USC00466565,NUTTALLBURG,2191.0
24830,ELBERT,WV,USC00463353,GARY,4866.0
25070,ELEANOR,WV,USC00469683,WINFIELD LOCKS,1303.0
26143,ELIZABETH,WV,USC00462697,ELIZABETH,1065.0
26717,ELK GARDEN,WV,USC00188191,SHALLMAR,4317.0
26241,ELKINS,WV,USC00462716,ELKINS,1078.0
26346,ELLENBORO,WV,USC00462746,ELLENBORO,1620.0
26568,ENTERPRISE,WV,USC00468145,SHINNSTON,3932.0
26203,ERBACON,WV,USC00461358,CAMDEN,6888.0
25076,ETHEL,WV,USC00464085,HEWETT,8151.0
25241,EVANS,WV,USC00462860,EVANS,4337.0
26570,FAIRVIEW,WV,US1WVMA0007,FAIRVIEW 0.4 NNE,1014.0
25419,FALLING WATERS,WV,US1WVBY0002,FALLING WATERS 2.4 NW,4814.0
25840,FAYETTEVILLE,WV,US1WVFY0001,FAYETTEVILLE 0.6 NNW,1415.0
26818,FISHER,WV,USC00466163,MOOREFIELD 1 SSE,2936.0
25841,FLAT TOP,WV,USC00463072,FLAT TOP,1864.0
26621,FLATWOODS,WV,USC00468652,SUTTON,7345.0
26347,FLEMINGTON,WV,USC00463100,FLEMINGTON,1366.0
26348,FOLSOM,WV,US1WVHS0009,WALLACE 2.2 S,9369.0
26719,FORT ASHBY,WV,USC00468409,SPRINGFIELD 1 N,5769.0
25514,FORT GAY,WV,USC00154946,LOUISA 2 S,1131.0
26623,FRAMETOWN,WV,USC00463361,GASSAWAY,11009.0
24938,FRANKFORD,WV,USC00465224,LEWISBURG 3 N,6293.0
26807,FRANKLIN,WV,USC00463215,FRANKLIN 2 NE,4349.0
26218,FRENCH CREEK,WV,US1WVUP0001,ROCK CAVE 3.0 E,2368.0
26146,FRIENDLY,WV,USC00460687,BENS RUN 1 SSE,5913.0
25515,GALLIPOLIS FERRY,WV,USC00333034,GALLIPOLIS,8953.0
25243,GANDEEVILLE,WV,USC00467846,RYAN,4483.0
24941,GAP MILLS,WV,USC00469011,UNION 3 SSE,11059.0
25244,GAY,WV,US1WVJC0007,GAY 0.4 SSE,4266.0
26671,GILBOA,WV,USC00468614,SUMMERSVILLE LAKE,9690.0
25245,GIVEN,WV,US1WVJC0003,RIPLEY 5.8 S,3189.0
25846,GLEN JEAN,WV,USC00466591,OAK HILL,4899.0
25936,THURMOND,WV,USC00468844,THURMOND,1148.0
25848,GLEN ROGERS,WV,USC00464956,KOPPERSTON,12621.0
25520,GLENWOOD,WV,USC00465055,LESAGE GREENBOTTOM,12525.0
26354,GRAFTON,WV,USC00463630,GRAFTON 1 NE,1405.0
26534,GRANVILLE,WV,USC00466212,MORGANTOWN L&D,2796.0
25422,GREAT CACAPON,WV,USC00188855,TONOLOWAY,6220.0
24915,ARBOVALE,WV,USC00460249,ARBOVALE 2,6104.0
26722,GREEN SPRING,WV,US1WVHM0001,SPRINGFIELD 2.3 ESE,5887.0
24945,GREENVILLE,WV,USC00463671,GREENVILLE 1 SE,882.0
25521,GRIFFITHSVILLE,WV,USC00463749,GRIFFITHSVILLE,462.0
26222,HACKER VALLEY,WV,USC00463798,HACKER VALLEY,5664.0
25423,HALLTOWN,WV,USC00463932,HARPERS FERRY NP,2417.0
26269,HAMBLETON,WV,USC00466867,PARSONS 1 NE,885.0
25523,HAMLIN,WV,USC00463846,HAMLIN,1443.0
25103,HANSFORD,WV,USC00467135,POWELLTON,5532.0
26270,HARMAN,WV,USC00469785,WYMER,8666.0
26296,WHITMER,WV,USC00466743,OSCEOLA (1),5613.0
25410,BAKERTON,WV,US1WVJF0002,HARPERS FERRY 2.6 WNW,3398.0
26362,HARRISVILLE,WV,USC00463940,HARRISVILLE,1236.0
25247,HARTFORD,WV,US1WVMS0002,CLIFTON 0.4 E,4650.0
26224,HELVETIA,WV,USC00466989,PICKENS 2 N,4769.0
25106,HENDERSON,WV,USC00467105,POINT PLEASANT,2241.0
25854,HICO,WV,USC00465400,LOOKOUT 2,5350.0
24946,HILLSBORO,WV,USC00462013,CRANBERRY GLADES,7727.0
25951,HINTON,WV,USC00464170,HINTON 1,799.0
25109,HOMETOWN,WV,US1WVPT0006,WINFIELD 0.7 W,4532.0
25701,HUNTINGTON,WV,USC00464383,HUNTINGTON 2,798.0
26273,HUTTONSVILLE,WV,USC00469068,VALLEY BEND,7818.0
25428,INWOOD,WV,USC00464470,INWOOD,1855.0
26376,IRELAND,WV,USC00463675,GREGORY,5073.0
25113,IVYDALE,WV,USC00461701,CLAY 2,7186.0
26378,JANE LEW,WV,USC00469072,VALLEY CHAPEL,0.0
24849,JESSE,WV,USC00466600,OCEANA 2 SE,6541.0
26228,KANAWHA HEAD,WV,USC00461515,CENTRAL STATION,4454.0
25430,KEARNEYSVILLE,WV,USC00464763,KEARNEYSVILLE,463.0
24731,KEGLEY,WV,USC00467207,PRINCETON,4577.0
25530,KENOVA,WV,USC00337857,S PT,2908.0
26276,KERENS,WV,USC00466868,PARSONS 2,10596.0
25674,KERMIT,WV,USC00464816,KERMIT,366.0
26726,KEYSER,WV,USC00464836,KEYSER,463.0
26578,KINGMONT,WV,US1WVMA0001,FAIRMONT 2.8 SSW,1800.0
26519,ALBRIGHT,WV,USC00460094,ALBRIGHT,629.0
26537,KINGWOOD,WV,USC00464897,KINGWOOD,463.0
26731,LAHMANSVILLE,WV,US1WVHY0002,RIG 0.4 NW,8930.0
25860,LANARK,WV,USW00003872,BECKLEY RALEIGH CO AP,2946.0
25862,LANSING,WV,USC00464128,HICO,3151.0
25535,LAVALETTE,WV,US1WVCB0011,HUNTINGTON 1.0 S,8917.0
26676,LEIVASY,WV,US1WVNC0005,NETTIE 1.9 SSW,8548.0
25123,LEON,WV,USC00468351,SOUTHSIDE 3 NNW,2922.0
25252,LE ROY,WV,USC00467918,SANDYVILLE 9 NE,3541.0
25537,LESAGE,WV,USC00336853,PROCTORVILLE DAM 27,3637.0
25972,LESLIE,WV,USC00462638,EAST RAINELLE 3 NNE,3447.0
25253,LETART,WV,US1WVMS0001,POINT PLEASANT 5.8 E,5011.0
24902,FAIRLEA,WV,US1WVGB0002,RONCEVERTE 4.0 SE,7504.0
25124,LIBERTY,WV,USC00468924,TRIBBLE,11032.0
24951,LINDSIDE,WV,USC00465284,LINDSIDE,3323.0
26384,LINN,WV,US1WVLW0001,LINN 2.6 SE,4294.0
26581,LITTLETON,WV,USC00464369,HUNDRED,3871.0
26229,LORENTZ,WV,USC00463024,FINK RUN,2301.0
26810,LOST CITY,WV,USC00465453,LOST RVR,3941.0
26385,LOST CREEK,WV,USC00467658,ROCKFORD,2350.0
26138,BROHARD,WV,USC00465547,MACFARLAN,7087.0
26582,MANNINGTON,WV,USC00465621,MANNINGTON 1 N,3442.0
24954,MARLINTON,WV,USC00465672,MARLINTON,1035.0
25401,MARTINSBURG,WV,USC00465706,MARTINSBURG 2,864.0
26542,MASONTOWN,WV,USC00467425,REEDSVILLE,5738.0
